Year,State,TotalCount,pop1000,rate
1968,ILLINOIS,1482,10995,0.13478854024556616
1968,INDIANA,776,5093,0.15236599253877872
1968,IOWA,167,2803,0.05957902247591866
1968,KANSAS,21,2216,0.00947653429602888
1968,KENTUCKY,139,3195,0.04350547730829421
1968,LOUISIANA,7,3603,0.0019428254232583958
1968,MAINE,7,994,0.007042253521126761
1968,MARYLAND,103,3815,0.026998689384010486
1968,MASSACHUSETTS,549,5618,0.09772160911356355
1968,MICHIGAN,350,8696,0.04024839006439743
1968,MINNESOTA,26,3703,0.0070213340534701595
1968,MISSISSIPPI,241,2219,0.10860748084722849
1968,MISSOURI,31,4568,0.006786339754816112
1968,MONTANA,68,700,0.09714285714285714
1968,NEBRASKA,72,1467,0.049079754601226995
1968,NEVADA,8,464,0.017241379310344827
1968,NEW HAMPSHIRE,88,709,0.12411847672778561
1968,NEW JERSEY,681,7005,0.09721627408993576
1968,NEW MEXICO,177,994,0.17806841046277666
1968,NORTH CAROLINA,326,5004,0.06514788169464429
1968,NORTH DAKOTA,136,621,0.21900161030595813
1968,OHIO,326,10516,0.03100038037276531
1968,OKLAHOMA,89,2503,0.035557331202556934
1968,OREGON,605,2004,0.3018962075848303
1968,PENNSYLVANIA,304,11741,0.025892172728047013
1968,RHODE ISLAND,67,922,0.07266811279826464
1968,SOUTH CAROLINA,41,2559,0.016021883548261038
1968,SOUTH DAKOTA,4,669,0.005979073243647235
1968,TENNESSEE,57,3878,0.014698298091799896
1968,TEXAS,5136,10819,0.4747203992975321
1968,UTAH,21,1029,0.02040816326530612
1968,VERMONT,8,430,0.018604651162790697
1968,VIRGINIA,362,4558,0.07942079859587538
1968,WASHINGTON,583,3270,0.1782874617737003
1968,WEST VIRGINIA,355,1763,0.2013613159387408
1968,WISCONSIN,1375,4345,0.31645569620253167
1968,WYOMING,48,324,0.14814814814814814
1969,ALABAMA,12,3440,0.0034883720930232558
1969,ALASKA,18,296,0.060810810810810814
1969,ARIZONA,538,1737,0.3097294185377087
1969,ARKANSAS,3,1913,0.0015682174594877157
1969,CALIFORNIA,894,19711,0.045355385317842827
1969,COLORADO,139,2166,0.0641735918744229
1969,CONNECTICUT,634,3000,0.21133333333333335
1969,DELAWARE,506,540,0.937037037037037
1969,FLORIDA,610,6641,0.091853636500527025
1969,GEORGIA,2,4551,4.3946385409800046e-4
1969,HAWAII,53,750,0.07066666666666667
1969,IDAHO,90,707,0.1272984441301273
1969,ILLINOIS,1116,11039,0.10109611377842195
1969,INDIANA,537,5143,0.10441376628426988
1969,IOWA,268,2805,0.09554367201426026
1969,KANSAS,9,2236,0.004025044722719142
1969,KENTUCKY,71,3198,0.022201375859912446
1969,LOUISIANA,124,3619,0.03426360873169384
1969,MAINE,1,992,0.0010080645161290322
1969,MARYLAND,96,3868,0.02481902792140641
1969,MASSACHUSETTS,368,5650,0.06513274336283185
1969,MICHIGAN,388,8781,0.044186311354059905
1969,MINNESOTA,18,3758,0.004789781798829164
1969,MISSISSIPPI,23,2220,0.01036036036036036
1969,MISSOURI,74,4640,0.015948275862068966
1969,MONTANA,118,694,0.17002881844380405
1969,NEBRASKA,616,1474,0.417910447761194
1969,NEVADA,1,480,0.0020833333333333333
1969,NEW HAMPSHIRE,196,724,0.27071823204419887
1969,NEW JERSEY,942,7095,0.13276955602536997
1969,NEW MEXICO,285,1011,0.2818991097922849
1969,NORTH CAROLINA,371,5031,0.07374279467302723
1969,NORTH DAKOTA,81,621,0.13043478260869565
1969,OHIO,565,10563,0.053488592255987885
1969,OKLAHOMA,142,2535,0.05601577909270217
1969,OREGON,198,2062,0.09602327837051407
1969,PENNSYLVANIA,1242,11741,0.1057831530534026
1969,RHODE ISLAND,18,932,0.019313304721030045
1969,SOUTH CAROLINA,133,2570,0.05175097276264591
1969,SOUTH DAKOTA,3,668,0.004491017964071856
1969,TENNESSEE,19,3897,0.004875545291249679
1969,TEXAS,4921,11045,0.44554096876414667
1969,UTAH,11,1047,0.010506208213944603
1969,VERMONT,3,437,0.006864988558352402
1969,VIRGINIA,923,4614,0.2000433463372345
1969,WASHINGTON,56,3343,0.016751420879449596
1969,WEST VIRGINIA,236,1746,0.13516609392898052
1969,WISCONSIN,668,4378,0.1525810872544541
1969,WYOMING,8,329,0.0243161094224924
1970,ALABAMA,486,3444.354,0.14110047921903499
1970,ALASKA,73,302.583,0.24125611815601006
1970,ARIZONA,1006,1775.399,0.5666331906236288
1970,ARKANSAS,33,1923.322,0.017157813408259254
1970,CALIFORNIA,1949,19971.069,0.09759117050769792
1970,COLORADO,132,2209.596,0.05973942747905047
1970,CONNECTICUT,116,3032.217,0.03825583723064675
1970,DELAWARE,268,548.104,0.48895829988469336
1970,FLORIDA,1444,6791.418,0.21262128174116215
1970,GEORGIA,18,4587.93,0.003923337975949938
1970,HAWAII,192,769.913,0.24937882591929217
1970,IDAHO,98,713.015,0.13744451379003247
1970,ILLINOIS,3293,11110.285,0.2963920367479322
1970,INDIANA,287,5195.392,0.055241259947276355
1970,IOWA,199,2825.368,0.07043330284762905
1970,KANSAS,76,2249.071,0.03379173000763427
1970,KENTUCKY,1070,3220.711,0.3322247789385636
1970,LOUISIANA,309,3644.637,0.08478210587227204
1970,MAINE,419,993.722,0.42164710049691967
1970,MARYLAND,1392,3923.897,0.35474937288109243
1970,MASSACHUSETTS,905,5689.17,0.15907417074898447
1970,MICHIGAN,1819,8881.826,0.20480022914207058
1970,MINNESOTA,49,3806.103,0.012874060423483021
1970,MISSISSIPPI,138,2216.994,0.06224644721636594
1970,MISSOURI,779,4677.623,0.16653757688466986
1970,MONTANA,109,694.409,0.15696801164731447
1970,NEBRASKA,787,1485.333,0.5298475156749362
1970,NEVADA,21,488.738,0.042967806882215014
1970,NEW HAMPSHIRE,64,737.681,0.08675836845465723
1970,NEW JERSEY,1710,7171.112,0.23845674143703235
1970,NEW MEXICO,302,1017.055,0.29693576060291726
1970,NORTH CAROLINA,1013,5084.411,0.19923645039710597
1970,NORTH DAKOTA,321,617.792,0.5195923547083808
1970,OHIO,4044,10657.423,0.3794538323195016
1970,OKLAHOMA,802,2559.463,0.3133469794249809
1970,OREGON,455,2091.533,0.2175437824791672
1970,PENNSYLVANIA,2098,11800.766,0.1777850692065244
1970,RHODE ISLAND,110,949.723,0.11582324530415711
1970,SOUTH CAROLINA,638,2590.713,0.2462642523506077
1970,SOUTH DAKOTA,106,666.257,0.15909776557694705
1970,TENNESSEE,546,3926.018,0.13907221006118667
1970,TEXAS,8327,11198.655,0.7435714378199881
1970,UTAH,39,1059.273,0.03681770421789284
1970,VERMONT,9,444.732,0.020236906721351283
1970,VIRGINIA,2466,4651.448,0.5301574907426676
1970,WASHINGTON,678,3413.244,0.19863801122920013
1970,WEST VIRGINIA,349,1744.237,0.2000874881108473
1970,WISCONSIN,1384,4417.821,0.3132766130633179
1970,WYOMING,11,332.416,0.033091066615325376
1971,ALABAMA,1948,3497.076,0.5570367930236575
1971,ALASKA,40,315.51,0.12677886596304397
1971,ARIZONA,505,1895.814,0.26637634282688066
1971,ARKANSAS,442,1972.312,0.22410247465918173
1971,CALIFORNIA,2838,20345.939,0.13948729522879236
1971,COLORADO,833,2303.524,0.36161984854509877
1971,CONNECTICUT,1191,3060.938,0.38909641423642033
1971,DELAWARE,42,564.708,0.0743747210947959
1971,FLORIDA,2232,7158.304,0.3118057014622458
1971,GEORGIA,1135,4711.55,0.2408973692309325
1971,HAWAII,488,801.644,0.6087490207623334
1971,IDAHO,274,738.753,0.3708952789362615
1971,ILLINOIS,3239,11202.397,0.289134548614908
1971,INDIANA,3078,5253.396,0.5859067163412011
1971,IOWA,2702,2851.705,0.9475033357237161
1971,KANSAS,1399,2246.6,0.622718775037835
1971,KENTUCKY,3717,3298.053,1.1270285832277407
1971,LOUISIANA,1586,3710.487,0.42743715312841685
1971,MAINE,1240,1015.39,1.221205645121579
1971,MARYLAND,556,4018.324,0.13836614469116976
1971,MASSACHUSETTS,466,5737.58,0.08121891110886471
1971,MICHIGAN,2590,8974.186,0.28860556266607357
1971,MINNESOTA,71,3853.486,0.018424875554238423
1971,MISSISSIPPI,1476,2265.432,0.6515313635545009
1971,MISSOURI,2038,4725.764,0.4312530206755987
1971,MONTANA,812,710.814,1.1423522890657754
1971,NEBRASKA,71,1504.604,0.047188496109275266
1971,NEVADA,5,520.018,0.009615051786668922
1971,NEW HAMPSHIRE,207,761.851,0.2717066723020643
1971,NEW JERSEY,1268,7281.107,0.174149342950186
1971,NEW MEXICO,402,1053.737,0.38149936843823457
1971,NORTH CAROLINA,1896,5203.531,0.36436796475316474
1971,NORTH DAKOTA,227,626.76,0.3621801008360457
1971,OHIO,3982,10734.818,0.37094247895027194
1971,OKLAHOMA,666,2618.601,0.2543342800220423
1971,OREGON,350,2151.022,0.1627133520717129
1971,PENNSYLVANIA,1854,11886.4,0.15597657827433034
1971,RHODE ISLAND,227,963.107,0.2356955146209092
1971,SOUTH CAROLINA,892,2662.269,0.3350525435258421
1971,SOUTH DAKOTA,211,671.297,0.31431691188847855
1971,TENNESSEE,1012,4013.608,0.2521422121941156
1971,TEXAS,9093,11509.848,0.790019121017063
1971,UTAH,332,1101.192,0.30149147469287824
1971,VERMONT,123,454.318,0.27073547603220655
1971,VIRGINIA,1562,4750.838,0.3287841008260017
1971,WASHINGTON,1136,3447.553,0.3295090749873896
1971,WEST VIRGINIA,568,1770.657,0.3207848838030178
1971,WISCONSIN,3874,4462.155,0.8681903698997459
1971,WYOMING,85,340.285,0.2497906166889519
1972,ALABAMA,142,3539.4,0.04011979431542069
1972,ALASKA,7,324.464,0.021574042112530202
1972,ARIZONA,870,2008.291,0.43320415218710834
1972,ARKANSAS,13,2018.638,0.006439985772585278
1972,CALIFORNIA,3219,20585.469,0.15637243921914046
1972,COLORADO,527,2404.619,0.21916153868866542
1972,CONNECTICUT,1541,3068.699,0.5021672050598641
1972,DELAWARE,55,572.913,0.09600061440393218
1972,FLORIDA,1370,7511.463,0.18238790499267588
1972,GEORGIA,176,4809.49,0.03659431665311707
1972,HAWAII,98,828.331,0.11831019242307725
1972,IDAHO,110,763.237,0.14412299194090433
1972,ILLINOIS,4453,11251.948,0.39575369527125437
1972,INDIANA,1267,5302.435,0.2389468234876995
1972,IOWA,916,2860.287,0.3202475835466861
1972,KANSAS,39,2256.375,0.01728436097723118
1972,KENTUCKY,484,3335.728,0.14509576320371445
1972,LOUISIANA,123,3761.646,0.03269845168843639
1972,MAINE,211,1034.292,0.20400428505683116
1972,MARYLAND,12,4073.499,0.0029458703684473717
1972,MASSACHUSETTS,1316,5760.302,0.2284602439247109
1972,MICHIGAN,2328,9028.944,0.25783746139083374
1972,MINNESOTA,26,3869.747,0.0067187854916613415
1972,MISSISSIPPI,219,2307.117,0.09492366446955225
1972,MISSOURI,179,4758.78,0.037614682754823714
1972,MONTANA,15,718.732,0.020870087876983356
1972,NEBRASKA,24,1519.013,0.01579973311617478
1972,NEVADA,1,546.789,0.0018288590297171304
1972,NEW HAMPSHIRE,784,781.107,1.0037037179285297
1972,NEW JERSEY,431,7335.042,0.058759036417242054
1972,NEW MEXICO,137,1078.697,0.1270050811302896
1972,NORTH CAROLINA,39,5301.15,0.007356894258792904
1972,NORTH DAKOTA,59,631.119,0.09348474693362108
1972,OHIO,297,10746.993,0.02763563724290134
1972,OKLAHOMA,13,2658.646,0.004889707016278211
1972,OREGON,201,2197.297,0.09147602713697785
1972,PENNSYLVANIA,57,11908.233,0.0047866043601934895
1972,RHODE ISLAND,512,974.79,0.5252413340309195
1972,SOUTH CAROLINA,210,2719.197,0.07722868184982551
1972,SOUTH DAKOTA,12,677.234,0.017719134006857304
1972,TENNESSEE,195,4094.611,0.04762357156760435
1972,TEXAS,1583,11759.148,0.13461859651736674
1972,UTAH,160,1135.449,0.1409134183921955
1972,VERMONT,80,463.143,0.17273282765798037
1972,VIRGINIA,77,4824.472,0.01596029575878977
1972,WASHINGTON,1013,3447.885,0.29380330260435017
1972,WEST VIRGINIA,279,1797.648,0.15520279832314224
1972,WISCONSIN,3454,4502.412,0.7671443661752856
1972,WYOMING,51,347.345,0.14682808159034963
1973,ALABAMA,15,3579.78,0.004190201632502556
1973,ALASKA,5,330.543,0.015126624977688227
1973,ARIZONA,9,2124.438,0.004236414524688412
1973,ARKANSAS,36,2059.256,0.017482042057908296
1973,CALIFORNIA,839,20868.728,0.04020369617161142
1973,COLORADO,159,2495.868,0.06370529210679411
1973,CONNECTICUT,1782,3067.814,0.5808696355124529
1973,DELAWARE,10,577.759,0.017308254825974152
1973,FLORIDA,392,7913.696,0.049534376857539135
1973,GEORGIA,50,4910.374,0.010182523775174764
1973,HAWAII,16,851.595,0.01878827376863415
1973,IDAHO,255,782.074,0.3260561021079847
1973,ILLINOIS,2167,11251.367,0.19259881932568726
1973,INDIANA,713,5338.277,0.13356369480264887
1973,IOWA,288,2863.715,0.10056866692390827
1973,KANSAS,27,2265.603,0.011917357100957229
1973,KENTUCKY,403,3371.024,0.11954824409437607
1973,LOUISIANA,90,3788.375,0.023756887847691952
1973,MAINE,12,1045.655,0.011476060459711855
1973,MARYLAND,14,4097.974,0.0034163223095119684
1973,MASSACHUSETTS,3927,5781.172,0.6792740295566366
1973,MICHIGAN,4250,9077.956,0.46816706315827045
1973,MINNESOTA,24,3889.332,0.006170725461338862
1973,MISSISSIPPI,56,2349.546,0.023834391835699326
1973,MISSOURI,59,4782.645,0.012336269992859599
1973,MONTANA,358,726.798,0.492571526063638
1973,NEBRASKA,6,1529.567,0.003922678771181648
1973,NEVADA,1,568.991,0.0017574970430112252
1973,NEW HAMPSHIRE,725,800.951,0.9051739744378869
1973,NEW JERSEY,780,7333.083,0.10636726735535382
1973,NEW MEXICO,155,1105.529,0.14020437274824993
1973,NORTH CAROLINA,4,5389.852,7.421354055732885e-4
1973,NORTH DAKOTA,71,632.675,0.11222191488520963
1973,OHIO,445,10767.314,0.04132878450465919
1973,OKLAHOMA,60,2695.931,0.022255762480567938
1973,OREGON,438,2241.932,0.19536721006703148
1973,PENNSYLVANIA,418,11890.527,0.03515403480434467
1973,RHODE ISLAND,654,975.738,0.6702618940740239
1973,SOUTH CAROLINA,83,2776.605,0.02989262066444453
1973,SOUTH DAKOTA,3,678.715,0.004420117427786331
1973,TENNESSEE,165,4147.401,0.03978395144332559
1973,TEXAS,475,12019.543,0.03951897339191682
1973,UTAH,3,1170.04,0.0025640149054733173
1973,VERMONT,121,468.43,0.25830967273658817
1973,VIRGINIA,435,4901.292,0.08875210862768429
1973,WASHINGTON,862,3478.782,0.24778787518160092
1973,WEST VIRGINIA,224,1806.36,0.12400628889036516
1973,WISCONSIN,1350,4524.244,0.2983923943978265
1973,WYOMING,66,354.061,0.18640855671762777
1974,ALABAMA,21,3626.499,0.005790708890309911
1974,ALASKA,1,341.063,0.002932009628719621
1974,ARIZONA,21,2223.196,0.009445860823787016
1974,ARKANSAS,14,2101.403,0.006662215672100973
1974,CALIFORNIA,1086,21173.865,0.05128964409662572
1974,COLORADO,157,2541.406,0.061776827472666704
1974,CONNECTICUT,174,3074.047,0.05660290815332362
1974,DELAWARE,16,581.418,0.027518927862570475
1974,FLORIDA,228,8298.762,0.027473977443864518
1974,GEORGIA,3,4999.419,6.000697281024055e-4
1974,HAWAII,63,867.978,0.07258248480952283
1974,IDAHO,54,807.99,0.06683251030334533
1974,ILLINOIS,2122,11262.145,0.18841881364518037
1974,INDIANA,262,5361.89,0.04886336720820457
1974,IOWA,62,2867.53,0.021621395416961633
1974,KANSAS,168,2269.499,0.07402514828162515
1974,KENTUCKY,188,3416.315,0.05503005431290733
1974,LOUISIANA,13,3820.109,0.0034030442586847655
1974,MAINE,30,1059.04,0.02832754192476205
1974,MARYLAND,24,4118.815,0.005826918664713031
1974,MASSACHUSETTS,405,5773.548,0.07014750721739908
1974,MICHIGAN,2303,9117.507,0.2525909768975225
1974,MINNESOTA,53,3903.925,0.013576080483103542
1974,MISSISSIPPI,15,2378.268,0.006307110889100808
1974,MISSOURI,264,4795.93,0.05504667499317129
1974,MONTANA,346,736.419,0.46984121811088525
1974,NEBRASKA,114,1539.191,0.07406488213613514
1974,NEVADA,166,596.822,0.2781398809025136
1974,NEW HAMPSHIRE,147,815.914,0.18016604691180688
1974,NEW JERSEY,5450,7332.411,0.7432753019436581
1974,NEW MEXICO,154,1131.309,0.13612549710114566
1974,NORTH CAROLINA,6,5470.911,0.0010967094876886134
1974,NORTH DAKOTA,37,634.559,0.058308210899222924
1974,OHIO,2911,10765.759,0.2703943121892288
1974,OKLAHOMA,29,2734.768,0.010604190190904677
1974,OREGON,24,2285.013,0.010503222519959405
1974,PENNSYLVANIA,906,11870.884,0.07632119057013782
1974,RHODE ISLAND,50,950.615,0.05259752896808908
1974,SOUTH CAROLINA,56,2844.749,0.019685392278897016
1974,SOUTH DAKOTA,31,679.585,0.04561607451606495
1974,TENNESSEE,56,4213.509,0.013290585115636397
1974,TEXAS,170,12268.629,0.013856478992069937
1974,UTAH,15,1200.471,0.012495095674947583
1974,VERMONT,57,473.002,0.1205068900342916
1974,VIRGINIA,43,4971.069,0.008650050924660268
1974,WASHINGTON,80,3549.946,0.022535554061949112
1974,WEST VIRGINIA,235,1815.447,0.1294447042519005
1974,WISCONSIN,634,4545.782,0.1394699525846158
1974,WYOMING,17,365.501,0.046511500652529
1975,ALABAMA,5,3678.814,0.0013591336773210061
1975,ARIZONA,83,2284.847,0.0363262835542161
1975,ARKANSAS,2,2159.526,9.261291598248875e-4
1975,CALIFORNIA,5189,21537.849,0.24092470886948833
1975,COLORADO,1170,2586.192,0.45240260583900965
1975,CONNECTICUT,129,3082.5,0.04184914841849149
1975,DELAWARE,35,586.589,0.059666990004926784
1975,FLORIDA,82,8518.422,0.00962619602550801
1975,GEORGIA,40,5064.075,0.007898777170559283
1975,HAWAII,65,886.16,0.07335018506815925
1975,IDAHO,20,831.982,0.024038981612582964
1975,ILLINOIS,1852,11291.743,0.1640136513911094
1975,INDIANA,511,5365.766,0.09523337394884533
1975,IOWA,700,2880.847,0.24298409460828707
1975,KANSAS,2147,2280.578,0.9414280064089016
1975,KENTUCKY,158,3467.769,0.04556243509876235
1975,LOUISIANA,2,3886.104,5.146542655574838e-4
1975,MAINE,4,1071.995,0.003731360687316639
1975,MARYLAND,64,4139.096,0.015462313510003153
1975,MASSACHUSETTS,156,5757.756,0.027093888660790766
1975,MICHIGAN,3173,9117.668,0.3480056523225018
1975,MINNESOTA,53,3932.515,0.013477380251569289
1975,MISSISSIPPI,36,2399.449,0.01500344454080916
1975,MISSOURI,260,4808.308,0.05407307518569942
1975,MONTANA,53,748.208,0.07083591728503304
1975,NEBRASKA,376,1543.117,0.24366266459380592
1975,NEVADA,27,619.972,0.043550353886949736
1975,NEW HAMPSHIRE,18,828.555,0.02172456867679273
1975,NEW JERSEY,478,7337.765,0.06514245141402047
1975,NEW MEXICO,16,1159.944,0.013793769354382627
1975,NORTH CAROLINA,3,5547.188,5.408145532475192e-4
1975,NORTH DAKOTA,852,638.886,1.3335712474525971
1975,OHIO,111,10770.425,0.010305999995357659
1975,OKLAHOMA,202,2774.683,0.07280110917175044
1975,OREGON,199,2329.661,0.08542015340429358
1975,PENNSYLVANIA,563,11906.095,0.0472867048347926
1975,RHODE ISLAND,5,942.788,0.005303419220439802
1975,SOUTH CAROLINA,15,2902.028,0.005168799198353703
1975,SOUTH DAKOTA,175,681.042,0.2569591890074327
1975,TENNESSEE,178,4275.566,0.04163191493243234
1975,TEXAS,278,12568.843,0.022118185420885596
1975,UTAH,355,1236.03,0.28720985736592153
1975,VERMONT,45,479.713,0.09380608822358368
1975,VIRGINIA,43,5047.395,0.008519246066535311
1975,WASHINGTON,299,3621.339,0.08256614473265275
1975,WEST VIRGINIA,218,1842.25,0.11833355950603881
1975,WISCONSIN,1468,4578.986,0.320594996359456
1975,WYOMING,3,381.695,0.00785967853914775
1976,ALASKA,11,400.969,0.02743354224391412
1976,ARIZONA,231,2346.157,0.09845888403887719
1976,ARKANSAS,20,2170.161,0.009215906100975918
1976,CALIFORNIA,2324,21935.909,0.10594500551584163
1976,COLORADO,347,2632.306,0.131823579781378
1976,CONNECTICUT,237,3083.335,0.07686482331631173
1976,DELAWARE,111,590.166,0.18808267504397067
1976,FLORIDA,337,8667.379,0.03888141963100956
1976,GEORGIA,5,5132.812,9.741249046331719e-4
1976,HAWAII,6,904.191,0.0066357661157874824
1976,IDAHO,1982,856.983,2.3127646639431587
1976,ILLINOIS,2032,11342.853,0.17914364225649404
1976,INDIANA,4337,5389.088,0.8047743885421801
1976,IOWA,27,2903.082,0.009300460682819155
1976,KANSAS,745,2301.001,0.32377213221550094
1976,KENTUCKY,762,3529.257,0.2159094676301556
1976,LOUISIANA,314,3950.605,0.07948149713778016
1976,MAINE,10,1088.412,0.009187697305799642
1976,MARYLAND,829,4150.539,0.1997330949064688
1976,MASSACHUSETTS,43,5743.672,0.007486499925483211
1976,MICHIGAN,6021,9129.205,0.6595316897802164
1976,MINNESOTA,407,3964.68,0.10265645651099206
1976,MISSISSIPPI,17,2429.756,0.006996587311647755
1976,MISSOURI,230,4839.029,0.04753019665722193
1976,MONTANA,507,757.317,0.669468663716779
1976,NEBRASKA,55,1550.911,0.0354630278591099
1976,NEVADA,34,646.975,0.0525522624521813
1976,NEW HAMPSHIRE,8,845.248,0.009464677822366926
1976,NEW JERSEY,626,7339.745,0.0852890665820134
1976,NEW MEXICO,16,1189.295,0.013453348412294678
1976,NORTH CAROLINA,19,5607.964,0.003388038867581889
1976,NORTH DAKOTA,1,645.797,0.001548474210936254
1976,OHIO,626,10752.662,0.0582181417029569
1976,OKLAHOMA,289,2826.815,0.10223520110088562
1976,OREGON,175,2378.262,0.07358314601166734
1976,PENNSYLVANIA,3383,11897.378,0.2843483665056284
1976,RHODE ISLAND,16,946.089,0.016911728177792996
1976,SOUTH CAROLINA,5,2943.657,0.0016985674621737517
1976,SOUTH DAKOTA,5,686.39,0.00728448841037894
1976,TENNESSEE,212,4346.928,0.04877007394647438
1976,TEXAS,262,12904.089,0.02030364173712689
1976,UTAH,2197,1274.928,1.723234566971625
1976,VERMONT,169,484.928,0.34850534512339976
1976,VIRGINIA,856,5121.863,0.1671266880820514
1976,WASHINGTON,367,3693.61,0.09936078795541489
1976,WEST VIRGINIA,212,1879.503,0.11279577633023198
1976,WISCONSIN,4096,4595.904,0.8912283633426633
1976,WYOMING,4,396.952,0.010076785102480905
1977,ALABAMA,79,3780.403,0.020897242965895436
1977,ALASKA,49,403.436,0.12145668705817032
1977,ARIZONA,242,2425.197,0.09978570813010242
1977,ARKANSAS,8,2209.01,0.003621531817420473
1977,CALIFORNIA,8664,22352.396,0.3876094535905681
1977,COLORADO,514,2696.14,0.19064291913624665
1977,CONNECTICUT,812,3085.722,0.2631474902794224
1977,DELAWARE,24,591.829,0.0405522541139417
1977,FLORIDA,304,8856.183,0.034326300619578434
1977,GEORGIA,770,5219.697,0.14751814137870456
1977,HAWAII,44,918.259,0.047916764224472615
1977,IDAHO,138,883.469,0.15620242475966897
1977,ILLINOIS,1919,11386.316,0.16853563523092102
1977,INDIANA,4260,5425.638,0.7851611183790735
1977,IOWA,4129,2913.573,1.4171603045470287
1977,KANSAS,1196,2320.647,0.5153735143690531
1977,KENTUCKY,1197,3573.693,0.33494762980479853
1977,LOUISIANA,112,4014.459,0.027899151541963686
1977,MAINE,179,1103.578,0.16219968139995541
1977,MARYLAND,372,4169.595,0.08921729808290733
1977,MASSACHUSETTS,765,5738.199,0.13331709130338631
1977,MICHIGAN,1305,9171.11,0.14229466226007537
1977,MINNESOTA,2574,3989.364,0.645215628355798
1977,MISSISSIPPI,58,2459.201,0.02358489606990238
1977,MISSOURI,966,4863.173,0.19863574666169598
1977,MONTANA,1020,769.953,1.3247561864165736
1977,NEBRASKA,209,1556.842,0.1342461213148155
1977,NEVADA,78,678.333,0.1149877714927624
1977,NEW HAMPSHIRE,265,869.763,0.30468070037469974
1977,NEW JERSEY,198,7337.169,0.026985885155432567
1977,NEW MEXICO,25,1215.72,0.02056394564537887
1977,NORTH CAROLINA,66,5685.607,0.011608259241273624
1977,NORTH DAKOTA,23,649.769,0.035397195003147273
1977,OHIO,1874,10771.394,0.1739793382360723
1977,OKLAHOMA,63,2870.014,0.021951112433597885
1977,OREGON,359,2446.673,0.14672986541315494
1977,PENNSYLVANIA,3444,11893.591,0.28956771760522115
1977,RHODE ISLAND,65,950.23,0.06840449154415247
1977,SOUTH CAROLINA,165,2991.681,0.05515293910012464
1977,SOUTH DAKOTA,60,688.48,0.087148501045782
1977,TENNESSEE,737,4422.921,0.16663196109539374
1977,TEXAS,2050,13193.05,0.15538484277706824
1977,UTAH,23,1319.512,0.017430686496219816
1977,VERMONT,285,491.931,0.5793495429237028
1977,VIRGINIA,2757,5193.112,0.5308955400923376
1977,WASHINGTON,539,3776.05,0.14274175394923266
1977,WEST VIRGINIA,275,1908.088,0.1441233318379446
1977,WISCONSIN,2327,4626.514,0.502970487066504
1977,WYOMING,19,413.354,0.04596544366330071
1978,ALABAMA,60,3831.836,0.015658290177345796
1978,ALASKA,2,404.766,0.0049411264780144576
1978,ARIZONA,58,2515.316,0.023058732978281857
1978,ARKANSAS,18,2243.127,0.008024512209964037
1978,CALIFORNIA,646,22835.958,0.028288719045638462
1978,COLORADO,24,2766.748,0.008674443787435647
1978,CONNECTICUT,329,3091.627,0.10641645968287895
1978,DELAWARE,9,594.776,0.01513174707789151
1978,FLORIDA,1094,9102.032,0.12019294153217656
1978,GEORGIA,30,5295.751,0.005664918913294828
1978,HAWAII,16,931.584,0.017175048090134655
1978,IDAHO,1,910.69,0.0010980684975128749
1978,ILLINOIS,825,11412.561,0.07228877024184142
1978,INDIANA,206,5470.214,0.03765849014316442
1978,IOWA,77,2918.069,0.026387312979919256
1978,KANSAS,95,2335.657,0.04067378043950803
1978,KENTUCKY,122,3609.976,0.03379523852790157
1978,LOUISIANA,472,4068.579,0.11601102006376181
1978,MAINE,1322,1113.566,1.1871770510234687
1978,MARYLAND,52,4183.603,0.012429477653591892
1978,MASSACHUSETTS,315,5736.469,0.05491182816467761
1978,MICHIGAN,7625,9217.761,0.8272073879980182
1978,MINNESOTA,43,4015.341,0.0107089285816572
1978,MISSISSIPPI,232,2487.816,0.09325448505838053
1978,MISSOURI,173,4889.399,0.035382671776224436
1978,MONTANA,111,782.317,0.14188621747961505
1978,NEVADA,22,719.436,0.030579509504667545
1978,NEW HAMPSHIRE,54,891.52,0.06057071069633884
1978,NEW JERSEY,75,7350.804,0.010202965553155818
1978,NORTH CAROLINA,125,5759.492,0.021703302999639552
1978,NORTH DAKOTA,179,651.301,0.274834523515241
1978,OHIO,501,10795.581,0.0464078774454103
1978,OKLAHOMA,20,2917.336,0.006855569601855941
1978,OREGON,532,2518.298,0.21125379125107516
1978,PENNSYLVANIA,294,11879.396,0.024748733016392414
1978,RHODE ISLAND,8,951.816,0.008404985837598864
1978,SOUTH CAROLINA,200,3044.364,0.0656951665438167
1978,TENNESSEE,990,4486.314,0.22067113447698933
1978,TEXAS,1067,13500.429,0.07903452549544907
1978,UTAH,44,1367.51,0.03217526745691074
1978,VERMONT,53,498.109,0.1064024139294813
1978,VIRGINIA,2650,5270.24,0.5028234008318407
1978,WASHINGTON,452,3889.073,0.1162230690964145
1978,WEST VIRGINIA,889,1923.395,0.46220355153257653
1978,WISCONSIN,1558,4646.108,0.3353344347570052
1979,ALABAMA,94,3866.248,0.024312977336166743
1979,ALASKA,18,402.753,0.04469240452585083
1979,ARIZONA,84,2635.571,0.03187165134234669
1979,ARKANSAS,10,2271.333,0.004402700968990456
1979,CALIFORNIA,976,23256.88,0.041966076275063546
1979,COLORADO,72,2849.234,0.025269949747897154
